store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
257406274356679,10.8450637225,0.0,66.87010379444445,0.0,1382.1700457916668,0.0
309081616338296,3.4834136666666664,0.0,65.08413419944445,0.0,1374.019080975833,0.0
2570905277901393,0.0,7.7368512152777775,4.003539315555556,61.20409972694444,1230.8133202944448,124.10848786055553
2843799253836859,0.0,12.926181866666667,0.0,68.25187809166667,0.0,1347.408343881667
3225796639170927,10.159059866666666,0.0,67.12693536,0.0,1359.4854884533336,0.0
4518233183474396,8.024811716666667,0.0,57.47832598805556,0.0,1340.5242012719445,0.0
4647420561423097,11.418532016666667,0.0,68.10134827750001,0.0,1368.5909466955557,0.0
5256638191399657,5.687150900000001,0.0,65.7087664275,0.0,1340.5209711569448,0.0
5970103147320386,11.247370508611112,0.0,67.07970536694444,0.0,1391.751799049722,0.0
7234497837508091,10.126652573055555,0.0,4.991374049722221,61.44408286555556,1136.6967530677782,234.2796216102778
8190313151562460,0.0,4.3833674333333335,0.0,62.82629105138889,0.0,1325.5683326477779
8636530640121278,9.877844583333333,0.0,67.25429271138889,0.0,1363.4627233527779,0.0
10698744144787762,12.4415444,0.0,69.04678794361111,0.0,1373.6118592188893,0.0
10913998916849586,9.76458845,0.0,66.79396696083333,0.0,1375.3986648344446,0.0
11559715717939685,0.0,9.121717783333334,0.0,63.318328244166665,0.0,1352.4960020105555
11670395796048660,0.0,8.651994333333333,0.0,67.77333049888888,0.0,1388.840067016389
11892938598446047,10.673550216666666,0.0,7.002639511666667,60.8253740325,1144.7268287413892,229.3409842550001
12292291527292130,10.8073644,0.0,67.48189408555555,0.0,1362.1046092883337,0.0
12554962621156313,5.9042646,0.0,64.89004517444444,0.0,1355.7523296033335,0.0
12572597046904092,1.3318536333333335,0.0,58.22860249777777,0.0,1327.6780880036108,0.0
14612117531645091,8.617367583333333,0.0,67.80291330611111,0.0,1384.8898726961108,0.0
14830874186554081,9.28728004138889,0.0,62.54716064749999,0.0,1364.9585582161117,0.0
14964749219696430,10.8093304,0.0,67.50415398861111,0.0,1392.1040773994443,0.0
14970930663539276,12.141837598333334,0.0,67.857535455,0.0,1372.3132313516667,0.0
15554192475044929,0.0,10.792081820277776,0.0,67.52444885055556,0.0,1386.3323846836117
15594282037189158,1.98857485,0.0,64.56196590805556,0.0,1350.5932724961103,0.0
16606301345740600,9.613954505833334,0.0,66.53686006083333,0.0,1376.1527502561119,0.0
17985349924445228,8.218216350277778,0.0,60.05009037805555,0.0,1347.2671461786113,0.0
18176576077807854,0.0,9.908376233333334,0.0,66.75932040777778,1122.5011067186108,241.09582670250006
18321116186166234,1.8460453000000001,0.0,59.55279763111111,0.0,1337.1253066961112,0.0
18505617914966079,5.570110883333333,0.0,60.77368681638889,0.0,1364.2855147980556,0.0
18920323356347157,9.667726133333334,0.0,66.47763757805555,0.0,1374.3554354558328,0.0
20876078165737550,6.089485715833333,0.0,64.60317107861111,0.0,1349.3956698202776,4.111315999166666
21324801088409750,11.077459533333332,0.0,67.62600674527778,0.0,1366.226354356111,4.865134157777778
22284400831843180,9.162962499999999,0.0,7.007546959722222,59.41909905805556,1301.621836142777,68.25536972861111
22400430932457551,7.519455870277778,0.0,65.25492226083334,0.0,1361.473093451389,0.0
22714854872571546,0.0,12.786175952222223,0.0,69.23590252666668,0.0,1387.1759879036115
23037829828311628,5.291103116944444,0.0,10.00134727361111,54.53492381944445,1204.0848646247216,163.43496137361112
25335725383824630,7.392781733333334,0.0,65.43951529305556,0.0,1380.3839995188894,0.0
25356420447065853,0.0,7.259862933333333,65.33451802777778,0.0,1360.9991291794443,0.0
26346307409368308,9.949098729722222,0.0,66.82538289916667,2.0055868186111114,1209.766014058889,180.31575574166672
27099145190781701,3.7436707833333336,0.0,68.7237667936111,0.0,1361.972957856111,0.0
28172236033614909,0.0,9.0783576,0.0,58.12822994361111,0.0,1346.871095355
28729668599803486,5.831924383333333,0.0,60.11145484527778,0.0,1348.9893900399998,0.0
29887996867335920,10.054763566666667,0.0,67.02561482777777,0.0,1379.2412743824998,0.0
29934475002789230,2.6945102333333333,0.0,61.87090738,0.0,1359.1260637855555,0.0
29999337652740870,0.0,10.394192569722222,0.0,68.54620750166667,0.0,1386.3880795450002
30365063081175560,0.0,1.6295021166666668,0.0,62.33054553055556,0.0,1364.2483521150004
30674521174433141,9.446740066666667,0.0,63.01310790972222,0.0,1371.1054753241667,0.0
33890589481707677,0.0,12.1362143,62.51207346722222,6.001269017499999,1346.4344831374997,34.730109873888885
35092047998576550,1.7601991605555556,0.0,66.35233829527778,0.0,1361.9055796422226,0.0
35720306757042107,0.0,2.1489914,0.0,65.47807878388889,0.0,1339.3981147099998
36906933682421990,13.297442983333333,0.0,66.95941692027779,0.0,1144.622685835278,0.0
37145286092818866,8.9182442,0.0,66.43041190222222,0.0,1382.7551225819443,0.0
37470044882853971,6.879863963611111,0.0,65.02376004055556,0.0,1354.3727422436111,0.0
37902066963120367,9.817525066666667,0.0,66.78741646916666,0.0,1388.632732384722,0.0
37936032450764521,2.7332526666666666,0.0,58.473654977222225,0.0,1353.3209918922223,0.0
38128898926494958,1.231689436388889,0.0,63.1316883125,0.0,1370.1274434830552,0.0
38331274599366702,2.2979602325,0.0,60.85797424472222,0.0,1350.0984242552781,0.0
38494670445584126,12.258761333333332,0.0,68.81645056194444,0.0,1380.1748031188895,0.0
39139704393055725,0.0,3.2949232833333335,0.0,62.081210622777775,0.0,1347.507995116389
