store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
257406274356679,58.359554716666665,0.0,9.931944620555555,0.0,129.00448581805554,0.0
309081616338296,3.4834136666666664,0.0,9.972025926944443,0.0,119.60679289833328,0.0
2570905277901393,0.0,8.936105783333332,4.003539315555556,5.906494241666667,111.28486588277775,16.844950935555552
2843799253836859,0.0,12.926181866666667,0.0,8.798913308333333,0.0,55.48073648194445
3225796639170927,10.159059866666666,0.0,9.92410235,0.0,128.7222796213889,0.0
4518233183474396,8.024811716666667,0.0,0.0,0.0,27.200411594999995,0.0
4647420561423097,11.418532016666667,0.0,7.971607209444445,0.0,28.053622002499996,0.0
5256638191399657,5.687150900000001,0.0,0.37929058,0.0,69.69544407472225,0.0
5970103147320386,58.811392166666664,0.0,10.454588405,0.0,60.82469241638889,0.0
7234497837508091,0.0,0.0,0.0,7.927296578333334,4.8976537775,25.959120499999997
8190313151562460,0.0,4.3833674333333335,0.0,9.926869595833335,0.0,126.87059824277775
8636530640121278,9.877844583333333,0.0,0.9410729983333334,0.0,40.96634562972223,0.0
10698744144787762,12.4415444,0.0,9.967478518611111,0.0,66.1084975513889,0.0
10913998916849586,9.76458845,0.0,10.937946423333333,0.0,131.1234149986111,0.0
11559715717939685,0.0,9.121717783333334,0.0,4.905006089166666,0.0,67.70360269305556
11670395796048660,0.0,8.651994333333333,0.0,9.837947998611112,0.0,127.41273497555555
11892938598446047,0.0,0.0,0.0,5.9585117230555555,4.855098785277778,22.964924455555554
12292291527292130,10.8073644,0.0,10.960555475555555,0.0,129.97108402722228,0.0
12554962621156313,5.9042646,0.0,8.789327477222223,0.0,49.85622714444444,0.0
12572597046904092,1.3318536333333335,0.0,5.661484156666667,0.0,26.208832595833336,0.0
14612117531645091,8.617367583333333,0.0,12.823556057222222,0.0,131.76350937277783,0.0
14830874186554081,59.68052866666667,0.0,9.943891969999997,0.0,97.75330243333335,0.0
14964749219696430,0.0,0.0,5.952454948333333,0.0,44.576038143888894,0.0
14970930663539276,59.730369216666666,0.0,11.959761015833335,0.0,77.89413160500001,0.0
15554192475044929,0.0,59.618146616666664,0.0,9.806605397777776,0.0,127.30092608694439
15594282037189158,0.0,0.0,4.907975187777778,0.0,22.4738786275,0.0
16606301345740600,12.761785783333334,0.0,9.972947458055557,0.0,129.1554594727778,0.0
17985349924445228,59.90159981666667,0.0,9.940071151944444,0.0,84.98309304750002,0.0
18176576077807854,0.0,9.908376233333334,0.0,11.943145817777776,12.886955678611113,58.38313104222224
18321116186166234,1.8460453000000001,0.0,7.307970641944444,0.0,44.20010996944445,0.0
18505617914966079,5.570110883333333,0.0,8.413996335277778,0.0,87.79982225916666,0.0
18920323356347157,9.667726133333334,0.0,2.9382930366666664,0.0,58.121424797500005,0.0
20876078165737550,12.141621099999998,0.0,9.970886943611111,0.0,124.90406438166673,4.111315999166666
21324801088409750,11.077459533333332,0.0,7.961024131944445,0.0,62.44569287638889,4.865134157777778
