store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
257406274356679,10.8450637225,0.0,64.97158745166666,0.0,1890.0797053175,0.0
309081616338296,3.4834136666666664,0.0,61.77480831611111,0.0,1503.874436825278,0.0
2570905277901393,0.0,7.7368512152777775,4.003539315555556,59.717694565555554,1738.5438811733334,121.35360622833332
2843799253836859,0.0,12.926181866666667,0.0,62.34762327138889,0.0,847.5859315347222
3225796639170927,10.159059866666666,0.0,65.28069041138889,0.0,1854.1053167477778,0.0
4518233183474396,8.024811716666667,0.0,0.0,0.0,389.3960282711111,0.0
4647420561423097,11.418532016666667,0.0,65.02888552888888,0.0,564.9199045022222,0.0
5256638191399657,5.687150900000001,0.0,22.7574348,0.0,1573.7349361930558,0.0
5970103147320386,11.247370508611112,0.0,37.09637203361111,0.0,748.5670085241665,0.0
7234497837508091,0.0,0.0,0.0,61.315829998055555,59.814836454444446,217.52513081916666
8190313151562460,0.0,4.3833674333333335,0.0,62.92294402944444,0.0,1946.3959406922224
8636530640121278,9.877844583333333,0.0,56.464379900000004,0.0,629.1019937147223,0.0
10698744144787762,12.4415444,0.0,67.33208298694444,0.0,990.988098314722,0.0
10913998916849586,9.76458845,0.0,66.79396696083333,0.0,1375.3986648344446,0.0
11559715717939685,0.0,9.121717783333334,0.0,62.76676465027777,0.0,1255.2008057383334
11670395796048660,0.0,8.651994333333333,0.0,67.40247145944444,0.0,2000.0867371177776
11892938598446047,0.0,0.0,0.0,62.46520564805556,55.51431996777778,267.6298590572222
12292291527292130,10.8073644,0.0,67.48189408555555,0.0,1362.1046092883337,0.0
12554962621156313,5.9042646,0.0,55.76032884333333,0.0,763.0667814480554,0.0
12572597046904092,1.3318536333333335,0.0,105.23769957527777,0.0,744.4553594491666,0.0
14612117531645091,8.617367583333333,0.0,70.83413515305556,0.0,1589.343163063055,0.0
14830874186554081,9.28728004138889,0.0,63.13829138,0.0,1944.6780174377782,0.0
14964749219696430,0.0,0.0,62.73146601194444,0.0,549.3349350038887,0.0
14970930663539276,12.141837598333334,0.0,68.83966742222222,0.0,380.3676016216666,0.0
15554192475044929,0.0,10.792081820277776,0.0,67.06757980777778,0.0,2003.495157542223
15594282037189158,0.0,0.0,60.222274114166666,0.0,251.05917192249996,0.0
16606301345740600,9.613954505833334,0.0,65.06344417555556,0.0,1871.6118499127786,0.0
17985349924445228,8.218216350277778,0.0,62.65719863333334,0.0,1366.4683952299997,0.0
18176576077807854,0.0,9.908376233333334,0.0,66.71243983222222,63.87813247805556,320.7415103177779
18321116186166234,1.8460453000000001,0.0,31.443775815,0.0,860.6166940969441,0.0
18505617914966079,5.570110883333333,0.0,30.367227963611107,0.0,1537.4428609641664,0.0
18920323356347157,9.667726133333334,0.0,57.73457945277778,0.0,866.9113209888887,0.0
20876078165737550,6.089485715833333,0.0,62.471546456944445,0.0,1838.296867463889,4.111315999166666
21324801088409750,11.077459533333332,0.0,64.32379776722222,0.0,1280.4764007572223,4.865134157777778
22284400831843180,0.0,0.0,7.007546959722222,56.459259682222225,419.72379615666654,162.75923357499997
22400430932457551,7.519455870277778,0.0,63.550210666111106,0.0,595.552187553611,0.0
22714854872571546,0.0,12.786175952222223,0.0,69.23590252666668,0.0,1387.1759879036115
23037829828311628,5.291103116944444,0.0,62.54169471972222,0.0,1550.1748895199996,2.1101012361111113
25335725383824630,7.392781733333334,0.0,64.98753567861111,0.0,2156.2975379880554,0.0
25356420447065853,0.0,7.259862933333333,62.344507844722216,0.0,870.9765544433332,0.0
26346307409368308,9.949098729722222,0.0,59.069980691666665,2.0055868186111114,1711.8345238827778,328.6374357530555
27099145190781701,3.7436707833333336,0.0,54.99399513416666,0.0,400.6156169338889,0.0
28172236033614909,0.0,0.0,0.0,0.0,0.0,287.7759627888889
28729668599803486,5.831924383333333,0.0,25.950647730555556,0.0,688.8847905158331,0.0
29887996867335920,10.054763566666667,0.0,62.65451145138889,0.0,747.0829292125003,0.0
29934475002789230,2.6945102333333333,0.0,28.001323033611108,0.0,716.8513743391666,0.0
29999337652740870,0.0,10.394192569722222,0.0,62.01897559833333,0.0,2001.8065613030558
30365063081175560,0.0,1.6295021166666668,0.0,57.08091768277778,0.0,808.2032086041664
